BC_to_correct,OG_BC,percent_OG_BC,percent_BC_to_correct
BC_86,BC_55,0.26308417165414494,0.0010187189609066599
BC_89,BC_55,0.26308417165414494,0.0012733987011333248
BC_90,BC_55,0.26308417165414494,0.012733987011333249
BC_91,BC_55,0.26308417165414494,0.0021647777919266524
BC_92,BC_55,0.26308417165414494,0.0016554183114733223
BC_93,BC_55,0.26308417165414494,0.0016554183114733223
BC_95,BC_55,0.26308417165414494,0.006494333375779956
BC_97,BC_55,0.26308417165414494,0.010569209219406597
BC_225,BC_56,0.43859400467720216,0.0010630004960668982
BC_228,BC_56,0.43859400467720216,0.0010630004960668982
BC_44,BC_56,0.43859400467720216,0.0010630004960668982
BC_47,BC_56,0.43859400467720216,0.0014882006944936575
BC_49,BC_56,0.43859400467720216,0.0018425341931826234
BC_50,BC_56,0.43859400467720216,0.005102402381121111
BC_51,BC_56,0.43859400467720216,0.004322868684005386
BC_52,BC_56,0.43859400467720216,0.053787825100985044
BC_53,BC_56,0.43859400467720216,0.0574020267876125
BC_54,BC_56,0.43859400467720216,0.18637942031039614
BC_55,BC_56,0.43859400467720216,0.19658422507263837
BC_56,BC_56,0.43859400467720216,0.43859400467720216
BC_57,BC_56,0.43859400467720216,0.00198426759265821
BC_83,BC_56,0.43859400467720216,0.0011338671958046915
BC_90,BC_56,0.43859400467720216,0.0024803344908227625
BC_92,BC_56,0.43859400467720216,0.0012756005952802778
BC_95,BC_56,0.43859400467720216,0.001346467295018071
BC_97,BC_56,0.43859400467720216,0.002267734391609383
BC_54,BC_57,0.9839168191907784,0.0010903851396082403
BC_57,BC_57,0.9839168191907784,0.9839168191907784
BC_58,BC_58,0.9847679019699613,0.9847679019699613
BC_59,BC_59,0.9821396137313071,0.9821396137313071
BC_158,BC_60,0.3672424268726673,0.0014755663570870585
BC_195,BC_60,0.3672424268726673,0.0014755663570870585
BC_222,BC_60,0.3672424268726673,0.001128374273066574
BC_48,BC_60,0.3672424268726673,0.001128374273066574
BC_49,BC_60,0.3672424268726673,0.0012151722940716952
BC_52,BC_60,0.3672424268726673,0.0016491623990973006
BC_54,BC_60,0.3672424268726673,0.010502560541619651
BC_55,BC_60,0.3672424268726673,0.00321152677718948
BC_56,BC_60,0.3672424268726673,0.015710441801926916
BC_57,BC_60,0.3672424268726673,0.08263171599687527
BC_58,BC_60,0.3672424268726673,0.23114312993663744
BC_59,BC_60,0.3672424268726673,0.24841593611665655
BC_60,BC_60,0.3672424268726673,0.3672424268726673
BC_64,BC_60,0.3672424268726673,0.0014755663570870585
BC_66,BC_60,0.3672424268726673,0.0018227584411075427
BC_77,BC_60,0.3672424268726673,0.0013019703150768162
BC_88,BC_60,0.3672424268726673,0.0013019703150768162
BC_98,BC_60,0.3672424268726673,0.0015623643780921794
BC_167,BC_61,0.25361191375861303,0.0010002222716159147
BC_193,BC_61,0.25361191375861303,0.001555901311402534
BC_198,BC_61,0.25361191375861303,0.0010002222716159147
BC_202,BC_61,0.25361191375861303,0.0010002222716159147
BC_225,BC_61,0.25361191375861303,0.0016670371193598578
BC_47,BC_61,0.25361191375861303,0.0010002222716159147
BC_52,BC_61,0.25361191375861303,0.004000889086463659
BC_53,BC_61,0.25361191375861303,0.001555901311402534
BC_54,BC_61,0.25361191375861303,0.008779728828628585
BC_55,BC_61,0.25361191375861303,0.0013336296954878863
BC_56,BC_61,0.25361191375861303,0.007001555901311403
BC_57,BC_61,0.25361191375861303,0.03856412536119137
BC_58,BC_61,0.25361191375861303,0.09079795510113359
BC_59,BC_61,0.25361191375861303,0.20237830629028672
BC_60,BC_61,0.25361191375861303,0.3360746832629473
BC_61,BC_61,0.25361191375861303,0.25361191375861303
BC_62,BC_61,0.25361191375861303,0.0012224938875305623
BC_90,BC_61,0.25361191375861303,0.004223160702378307
BC_95,BC_61,0.25361191375861303,0.001555901311402534
BC_97,BC_61,0.25361191375861303,0.003000666814847744
BC_58,BC_62,0.9827145465611686,0.0010346926354230068
BC_62,BC_62,0.9827145465611686,0.9827145465611686
BC_63,BC_63,0.9809479312671961,0.9809479312671961
BC_62,BC_64,0.9829197383449279,0.0013498079119509917
BC_64,BC_64,0.9829197383449279,0.9829197383449279
BC_167,BC_65,0.25955555555555554,0.0014814814814814814
BC_193,BC_65,0.25955555555555554,0.0023703703703703703
BC_198,BC_65,0.25955555555555554,0.0011851851851851852
BC_202,BC_65,0.25955555555555554,0.0014814814814814814
BC_225,BC_65,0.25955555555555554,0.0017777777777777779
BC_228,BC_65,0.25955555555555554,0.002074074074074074
BC_32,BC_65,0.25955555555555554,0.0011851851851851852
BC_34,BC_65,0.25955555555555554,0.0011851851851851852
BC_39,BC_65,0.25955555555555554,0.0011851851851851852
BC_42,BC_65,0.25955555555555554,0.0011851851851851852
BC_45,BC_65,0.25955555555555554,0.0014814814814814814
BC_50,BC_65,0.25955555555555554,0.0011851851851851852
BC_52,BC_65,0.25955555555555554,0.003851851851851852
BC_54,BC_65,0.25955555555555554,0.0017777777777777779
BC_57,BC_65,0.25955555555555554,0.003259259259259259
BC_58,BC_65,0.25955555555555554,0.0023703703703703703
BC_59,BC_65,0.25955555555555554,0.008888888888888889
BC_60,BC_65,0.25955555555555554,0.010074074074074074
BC_61,BC_65,0.25955555555555554,0.037925925925925925
BC_62,BC_65,0.25955555555555554,0.10014814814814815
BC_63,BC_65,0.25955555555555554,0.34725925925925927
BC_64,BC_65,0.25955555555555554,0.1674074074074074
BC_65,BC_65,0.25955555555555554,0.25955555555555554
BC_83,BC_65,0.25955555555555554,0.0017777777777777779
BC_90,BC_65,0.25955555555555554,0.0026666666666666666
BC_92,BC_65,0.25955555555555554,0.0011851851851851852
BC_93,BC_65,0.25955555555555554,0.0011851851851851852
BC_95,BC_65,0.25955555555555554,0.0017777777777777779
BC_97,BC_65,0.25955555555555554,0.002962962962962963
BC_64,BC_66,0.9841506310780054,0.0013863025036209393
BC_66,BC_66,0.9841506310780054,0.9841506310780054
BC_67,BC_67,0.9851059214807317,0.9851059214807317
BC_68,BC_68,0.9811162693287724,0.9811162693287724
BC_47,BC_69,0.9783456731151978,0.0031048483401003107
BC_68,BC_69,0.9783456731151978,0.002866013852400287
BC_69,BC_69,0.9783456731151978,0.9783456731151978
BC_66,BC_70,0.980951652386781,0.0010709914320685434
BC_70,BC_70,0.980951652386781,0.980951652386781
BC_26,BC_71,0.9006796416434971,0.0020595201318092883
BC_27,BC_71,0.9006796416434971,0.0011842240757903408
BC_28,BC_71,0.9006796416434971,0.002213984141694985
BC_29,BC_71,0.9006796416434971,0.006693440428380187
BC_30,BC_71,0.9006796416434971,0.006127072392132633
BC_71,BC_71,0.9006796416434971,0.9006796416434971
BC_81,BC_71,0.9006796416434971,0.014262176912779322
BC_82,BC_71,0.9006796416434971,0.0023169601482854493
BC_83,BC_71,0.9006796416434971,0.010658016682113068
BC_84,BC_71,0.9006796416434971,0.01513747296879827
BC_85,BC_71,0.9006796416434971,0.0010812480691998764
BC_86,BC_71,0.9006796416434971,0.001441664092266502
BC_87,BC_71,0.9006796416434971,0.0028318401812377717
BC_89,BC_71,0.9006796416434971,0.01699104108742663
BC_72,BC_72,0.9794031887834233,0.9794031887834233
BC_64,BC_73,0.20677878729299567,0.0017398028223468006
BC_65,BC_73,0.20677878729299567,0.0013531799729364006
BC_66,BC_73,0.20677878729299567,0.0064437141568400025
BC_67,BC_73,0.20677878729299567,0.014111734003479606
BC_68,BC_73,0.20677878729299567,0.02003995102777241
BC_69,BC_73,0.20677878729299567,0.07307171853856563
BC_70,BC_73,0.20677878729299567,0.15097622269476127
BC_71,BC_73,0.20677878729299567,0.2408660351826793
BC_72,BC_73,0.20677878729299567,0.2585218119724209
BC_73,BC_73,0.20677878729299567,0.20677878729299567
BC_97,BC_73,0.20677878729299567,0.0010954314066628004
BC_01,BC_74,0.2156769596199525,0.0010292953285827395
BC_03,BC_74,0.2156769596199525,0.0010292953285827395
BC_10,BC_74,0.2156769596199525,0.001266825019794141
BC_12,BC_74,0.2156769596199525,0.0013460015835312748
BC_125,BC_74,0.2156769596199525,0.0010292953285827395
BC_158,BC_74,0.2156769596199525,0.003721298495645289
BC_168,BC_74,0.2156769596199525,0.0013460015835312748
BC_178,BC_74,0.2156769596199525,0.0011084718923198734
BC_179,BC_74,0.2156769596199525,0.0011876484560570072
BC_195,BC_74,0.2156769596199525,0.001979414093428345
BC_222,BC_74,0.2156769596199525,0.0011876484560570072
BC_37,BC_74,0.2156769596199525,0.0011084718923198734
BC_38,BC_74,0.2156769596199525,0.0010292953285827395
BC_48,BC_74,0.2156769596199525,0.001583531274742676
BC_49,BC_74,0.2156769596199525,0.001266825019794141
BC_63,BC_74,0.2156769596199525,0.0011084718923198734
BC_64,BC_74,0.2156769596199525,0.003721298495645289
BC_66,BC_74,0.2156769596199525,0.004513064133016627
BC_67,BC_74,0.2156769596199525,0.004750593824228029
BC_68,BC_74,0.2156769596199525,0.008471892319873317
BC_69,BC_74,0.2156769596199525,0.027553444180522565
BC_70,BC_74,0.2156769596199525,0.07260490894695171
BC_71,BC_74,0.2156769596199525,0.12676167854315123
BC_72,BC_74,0.2156769596199525,0.19136975455265243
BC_73,BC_74,0.2156769596199525,0.29825811559778304
BC_74,BC_74,0.2156769596199525,0.2156769596199525
BC_77,BC_74,0.2156769596199525,0.0011876484560570072
BC_88,BC_74,0.2156769596199525,0.0013460015835312748
BC_94,BC_74,0.2156769596199525,0.0034837688044338875
BC_98,BC_74,0.2156769596199525,0.0015043547110055423
BC_75,BC_75,0.9818008060830182,0.9818008060830182
BC_70,BC_76,0.9808807396959724,0.0012014835710181268
BC_76,BC_76,0.9808807396959724,0.9808807396959724
BC_77,BC_77,0.9827921907067305,0.9827921907067305
BC_26,BC_78,0.8877874503094652,0.0013586272832486288
BC_28,BC_78,0.8877874503094652,0.0013083077542394204
BC_29,BC_78,0.8877874503094652,0.0041262013787550945
BC_30,BC_78,0.8877874503094652,0.003321088914607759
BC_71,BC_78,0.8877874503094652,0.02938660494137775
BC_78,BC_78,0.8877874503094652,0.8877874503094652
BC_81,BC_78,0.8877874503094652,0.008856237105620692
BC_82,BC_78,0.8877874503094652,0.004830674784884014
BC_83,BC_78,0.8877874503094652,0.012428923665274493
BC_84,BC_78,0.8877874503094652,0.02002717254566497
BC_85,BC_78,0.8877874503094652,0.0026166155084788407
BC_86,BC_78,0.8877874503094652,0.0021637397473959646
BC_87,BC_78,0.8877874503094652,0.001157349167211795
BC_89,BC_78,0.8877874503094652,0.0037739646756906357
BC_29,BC_79,0.8770131039311794,0.0023006902070621185
BC_30,BC_79,0.8770131039311794,0.0016504951485445635
BC_57,BC_79,0.8770131039311794,0.0010503150945283585
BC_71,BC_79,0.8770131039311794,0.006201860558167451
BC_78,BC_79,0.8770131039311794,0.025107532259677903
BC_79,BC_79,0.8770131039311794,0.8770131039311794
BC_81,BC_79,0.8770131039311794,0.0052515754726417925
BC_82,BC_79,0.8770131039311794,0.006752025607682305
BC_83,BC_79,0.8770131039311794,0.010353105931779533
BC_84,BC_79,0.8770131039311794,0.015004501350405122
BC_85,BC_79,0.8770131039311794,0.007002100630189057
BC_86,BC_79,0.8770131039311794,0.0061518455536660995
BC_87,BC_79,0.8770131039311794,0.004401320396118836
BC_89,BC_79,0.8770131039311794,0.0023006902070621185
BC_90,BC_79,0.8770131039311794,0.0012003601080324098
BC_97,BC_79,0.8770131039311794,0.0015504651395418627
BC_71,BC_80,0.9018307625774831,0.002594781605881505
BC_78,BC_80,0.9018307625774831,0.004805151122002787
BC_79,BC_80,0.9018307625774831,0.019797222622651482
BC_80,BC_80,0.9018307625774831,0.9018307625774831
BC_81,BC_80,0.9018307625774831,0.002114266493681226
BC_82,BC_80,0.9018307625774831,0.0049493056556628705
BC_83,BC_80,0.9018307625774831,0.007399932727884292
BC_84,BC_80,0.9018307625774831,0.005718129835183316
BC_85,BC_80,0.9018307625774831,0.008072653884964682
BC_86,BC_80,0.9018307625774831,0.008024602373744654
BC_87,BC_80,0.9018307625774831,0.006390850992263707
BC_89,BC_80,0.9018307625774831,0.0012012877805006967
BC_90,BC_80,0.9018307625774831,0.001153236269280669
BC_97,BC_80,0.9018307625774831,0.0016337513814809477
BC_19,BC_81,0.9005305576930865,0.003280547567939735
BC_20,BC_81,0.9005305576930865,0.003523551091490827
BC_21,BC_81,0.9005305576930865,0.00579158397796768
BC_23,BC_81,0.9005305576930865,0.010165647401887327
BC_24,BC_81,0.9005305576930865,0.010287149163662874
BC_25,BC_81,0.9005305576930865,0.008424122149771172
BC_26,BC_81,0.9005305576930865,0.0010935158559799117
BC_27,BC_81,0.9005305576930865,0.002146531124701308
BC_28,BC_81,0.9005305576930865,0.0013770199667895184
BC_29,BC_81,0.9005305576930865,0.006237090437811349
BC_30,BC_81,0.9005305576930865,0.024583856465918756
BC_81,BC_81,0.9005305576930865,0.9005305576930865
BC_19,BC_82,0.9017830341598126,0.0020712012967521163
BC_20,BC_82,0.9017830341598126,0.002851653959296392
BC_21,BC_82,0.9017830341598126,0.004892837845950651
BC_23,BC_82,0.9017830341598126,0.004982890076244221
BC_24,BC_82,0.9017830341598126,0.010325989073662724
BC_25,BC_82,0.9017830341598126,0.01194692921894699
BC_26,BC_82,0.9017830341598126,0.0016809749654799783
BC_27,BC_82,0.9017830341598126,0.007474335114366333
BC_28,BC_82,0.9017830341598126,0.0010506093534249864
BC_29,BC_82,0.9017830341598126,0.0025214624482199676
BC_30,BC_82,0.9017830341598126,0.004142402593504233
BC_64,BC_82,0.9017830341598126,0.0014408356846971244
BC_81,BC_82,0.9017830341598126,0.02056192591703188
BC_82,BC_82,0.9017830341598126,0.9017830341598126
BC_94,BC_82,0.9017830341598126,0.0011106441736207
BC_19,BC_83,0.7828261103344446,0.00139799978492311
BC_20,BC_83,0.7828261103344446,0.002742230347349177
BC_21,BC_83,0.7828261103344446,0.003978922464781159
BC_23,BC_83,0.7828261103344446,0.0038713840197870737
BC_24,BC_83,0.7828261103344446,0.008549306377029789
BC_25,BC_83,0.7828261103344446,0.012474459619313904
BC_26,BC_83,0.7828261103344446,0.004946768469727927
BC_27,BC_83,0.7828261103344446,0.017474997311538874
BC_28,BC_83,0.7828261103344446,0.005538229917195397
BC_29,BC_83,0.7828261103344446,0.0020432304548876224
BC_30,BC_83,0.7828261103344446,0.0029035380148403054
BC_81,BC_83,0.7828261103344446,0.004946768469727927
BC_82,BC_83,0.7828261103344446,0.12458328852564791
BC_83,BC_83,0.7828261103344446,0.7828261103344446
BC_19,BC_84,0.8810380267214799,0.00118191161356629
BC_21,BC_84,0.8810380267214799,0.0018499486125385406
BC_23,BC_84,0.8810380267214799,0.0016957862281603289
BC_24,BC_84,0.8810380267214799,0.004008221993833504
BC_25,BC_84,0.8810380267214799,0.005960945529290853
BC_26,BC_84,0.8810380267214799,0.008530318602261049
BC_27,BC_84,0.8810380267214799,0.017317574511819117
BC_28,BC_84,0.8810380267214799,0.013206577595066804
BC_29,BC_84,0.8810380267214799,0.001541623843782117
BC_30,BC_84,0.8810380267214799,0.0029804727646454265
BC_81,BC_84,0.8810380267214799,0.001644398766700925
BC_82,BC_84,0.8810380267214799,0.013309352517985611
BC_83,BC_84,0.8810380267214799,0.020452209660842754
BC_84,BC_84,0.8810380267214799,0.8810380267214799
BC_95,BC_84,0.8810380267214799,0.0012846865364850976
BC_19,BC_85,0.8871900551751646,0.0011300937313035964
BC_21,BC_85,0.8871900551751646,0.0010636176294622083
BC_24,BC_85,0.8871900551751646,0.0015954264441933126
BC_25,BC_85,0.8871900551751646,0.003323805092069401
BC_26,BC_85,0.8871900551751646,0.009240178155952935
BC_27,BC_85,0.8871900551751646,0.01675197766402978
BC_28,BC_85,0.8871900551751646,0.017616166987967825
BC_29,BC_85,0.8871900551751646,0.006979990693345742
BC_30,BC_85,0.8871900551751646,0.00704646679518713
BC_81,BC_85,0.8871900551751646,0.0015289503423519244
BC_82,BC_85,0.8871900551751646,0.005916373063883534
BC_83,BC_85,0.8871900551751646,0.005185135943628265
BC_84,BC_85,0.8871900551751646,0.012497507146180947
BC_85,BC_85,0.8871900551751646,0.8871900551751646
BC_90,BC_85,0.8871900551751646,0.0010636176294622083
BC_25,BC_86,0.8860178548975229,0.001131648434552999
BC_26,BC_86,0.8860178548975229,0.007355714824594493
BC_27,BC_86,0.8860178548975229,0.008738840689048158
BC_28,BC_86,0.8860178548975229,0.016723249088394315
BC_29,BC_86,0.8860178548975229,0.009870489123601157
BC_30,BC_86,0.8860178548975229,0.012636740852508488
BC_81,BC_86,0.8860178548975229,0.005281026027913994
BC_82,BC_86,0.8860178548975229,0.0013831258644536654
BC_83,BC_86,0.8860178548975229,0.0016974726518294984
BC_84,BC_86,0.8860178548975229,0.002703382371432164
BC_85,BC_86,0.8860178548975229,0.024519049415314974
BC_86,BC_86,0.8860178548975229,0.8860178548975229
BC_26,BC_87,0.8392457923819969,0.00809887375036909
BC_27,BC_87,0.8392457923819969,0.005314885898679715
BC_28,BC_87,0.8392457923819969,0.014763571940776985
BC_29,BC_87,0.8392457923819969,0.018644282279495508
BC_30,BC_87,0.8392457923819969,0.02476061922638883
BC_64,BC_87,0.8392457923819969,0.0010967224870291475
BC_81,BC_87,0.8392457923819969,0.019741004766524656
BC_82,BC_87,0.8392457923819969,0.00156072046231071
BC_83,BC_87,0.8392457923819969,0.005821065508077783
BC_84,BC_87,0.8392457923819969,0.006327245117475851
BC_85,BC_87,0.8392457923819969,0.005525794069262243
BC_86,BC_87,0.8392457923819969,0.02535116210401991
BC_87,BC_87,0.8392457923819969,0.8392457923819969
BC_94,BC_87,0.8392457923819969,0.001181085755262159
BC_64,BC_88,0.9802782388743972,0.0013437672911232313
BC_88,BC_88,0.9802782388743972,0.9802782388743972
BC_98,BC_88,0.9802782388743972,0.001106631886807367
BC_26,BC_89,0.9194803010553757,0.002144388849177984
BC_28,BC_89,0.9194803010553757,0.003279653534036917
BC_29,BC_89,0.9194803010553757,0.007021822310053399
BC_30,BC_89,0.9194803010553757,0.0076525249127528065
BC_81,BC_89,0.9194803010553757,0.012025396291468695
BC_83,BC_89,0.9194803010553757,0.0055922297439347434
BC_84,BC_89,0.9194803010553757,0.0069377286296934786
BC_85,BC_89,0.9194803010553757,0.0011773115250388933
BC_86,BC_89,0.9194803010553757,0.003447840894756759
BC_87,BC_89,0.9194803010553757,0.00971282008157087
BC_89,BC_89,0.9194803010553757,0.9194803010553757
BC_90,BC_89,0.9194803010553757,0.0010091241643190513
BC_90,BC_90,0.9847426794202219,0.9847426794202219
BC_91,BC_91,0.9815591915303176,0.9815591915303176
BC_92,BC_92,0.9841500302480338,0.9841500302480338
BC_90,BC_93,0.9683532065742829,0.001353528843055108
BC_92,BC_93,0.9683532065742829,0.0010957138253303255
BC_93,BC_93,0.9683532065742829,0.9683532065742829
BC_95,BC_93,0.9683532065742829,0.0010957138253303255
BC_97,BC_93,0.9683532065742829,0.0010312600708991299
BC_90,BC_94,0.9831025328262898,0.0015067805123053742
BC_94,BC_94,0.9831025328262898,0.9831025328262898
BC_94,BC_95,0.9844083932387798,0.001020011657276083
BC_95,BC_95,0.9844083932387798,0.9844083932387798
BC_193,BC_96,0.04264150943396226,0.0010377358490566038
BC_52,BC_96,0.04264150943396226,0.0018867924528301887
BC_54,BC_96,0.04264150943396226,0.0012264150943396227
BC_57,BC_96,0.04264150943396226,0.0011320754716981133
BC_58,BC_96,0.04264150943396226,0.0016037735849056603
BC_81,BC_96,0.04264150943396226,0.0010377358490566038
BC_82,BC_96,0.04264150943396226,0.0022641509433962265
BC_83,BC_96,0.04264150943396226,0.001981132075471698
BC_85,BC_96,0.04264150943396226,0.0029245283018867925
BC_86,BC_96,0.04264150943396226,0.006415094339622641
BC_87,BC_96,0.04264150943396226,0.0042452830188679245
BC_88,BC_96,0.04264150943396226,0.004622641509433962
BC_89,BC_96,0.04264150943396226,0.025943396226415096
BC_90,BC_96,0.04264150943396226,0.06273584905660377
BC_91,BC_96,0.04264150943396226,0.08707547169811321
BC_92,BC_96,0.04264150943396226,0.16858490566037737
BC_93,BC_96,0.04264150943396226,0.1838679245283019
BC_94,BC_96,0.04264150943396226,0.17575471698113207
BC_95,BC_96,0.04264150943396226,0.19377358490566038
BC_96,BC_96,0.04264150943396226,0.04264150943396226
BC_97,BC_96,0.04264150943396226,0.0012264150943396227
BC_97,BC_97,0.9863187230808209,0.9863187230808209
BC_98,BC_98,0.9842287853197608,0.9842287853197608
BC_193,BC_99,0.024422617467480753,0.0010618529333687285
BC_39,BC_99,0.024422617467480753,0.001128218741704274
BC_52,BC_99,0.024422617467480753,0.0020573400584019113
BC_57,BC_99,0.024422617467480753,0.0021900716750730023
BC_86,BC_99,0.024422617467480753,0.0010618529333687285
BC_89,BC_99,0.024422617467480753,0.001526413591717547
BC_90,BC_99,0.024422617467480753,0.007034775683567826
BC_91,BC_99,0.024422617467480753,0.004911069816830369
BC_92,BC_99,0.024422617467480753,0.025617202017520574
BC_93,BC_99,0.024422617467480753,0.02123705866737457
BC_94,BC_99,0.024422617467480753,0.05906556941863552
BC_95,BC_99,0.024422617467480753,0.0935757897531192
BC_96,BC_99,0.024422617467480753,0.20400849482346695
BC_97,BC_99,0.024422617467480753,0.3832625431377754
BC_98,BC_99,0.024422617467480753,0.1342580302628086
BC_99,BC_99,0.024422617467480753,0.024422617467480753
BC_100,BC_100,0.06359490217808278,0.06359490217808278
BC_158,BC_100,0.06359490217808278,0.0015344614466561528
BC_195,BC_100,0.06359490217808278,0.0012787178722134607
BC_64,BC_100,0.06359490217808278,0.0014918375175823708
BC_66,BC_100,0.06359490217808278,0.0016197093048037168
BC_90,BC_100,0.06359490217808278,0.0016197093048037168
BC_91,BC_100,0.06359490217808278,0.0012360939431396785
BC_92,BC_100,0.06359490217808278,0.010187119048633904
BC_93,BC_100,0.06359490217808278,0.00843953795660884
BC_94,BC_100,0.06359490217808278,0.03145645965645113
BC_95,BC_100,0.06359490217808278,0.03998124547120754
BC_96,BC_100,0.06359490217808278,0.10357614764929031
BC_97,BC_100,0.06359490217808278,0.19624056945569243
BC_98,BC_100,0.06359490217808278,0.30071181961553217
BC_99,BC_100,0.06359490217808278,0.2140999957376071
BC_124,BC_125,0.9731456975017753,0.005906655477373959
BC_125,BC_125,0.9731456975017753,0.9731456975017753
BC_94,BC_125,0.9731456975017753,0.0011296882060551287
BC_127,BC_128,0.9758909162769251,0.002997167512021606
BC_128,BC_128,0.9758909162769251,0.9758909162769251
BC_128,BC_129,0.9724042278444689,0.0031565354631976662
BC_129,BC_129,0.9724042278444689,0.9724042278444689
BC_158,BC_129,0.9724042278444689,0.0010521784877325553
BC_94,BC_129,0.9724042278444689,0.001721746616289636
BC_98,BC_129,0.9724042278444689,0.0015304414367018986
BC_129,BC_130,0.9765108411502383,0.0025372904813163156
BC_130,BC_130,0.9765108411502383,0.9765108411502383
BC_157,BC_158,0.9770256916996047,0.0011116600790513835
BC_158,BC_158,0.9770256916996047,0.9770256916996047
BC_158,BC_160,0.9726198818700571,0.001051156271899089
BC_159,BC_160,0.9726198818700571,0.0042546801481629795
BC_160,BC_160,0.9726198818700571,0.9726198818700571
BC_158,BC_163,0.9575398064314705,0.0017171401810802372
BC_162,BC_163,0.9575398064314705,0.001404932875429285
BC_163,BC_163,0.9575398064314705,0.9575398064314705
BC_164,BC_163,0.9575398064314705,0.007805182641273806
BC_180,BC_163,0.9575398064314705,0.0010927255697783327
BC_195,BC_163,0.9575398064314705,0.0017171401810802372
BC_64,BC_163,0.9575398064314705,0.0015610365282547611
BC_66,BC_163,0.9575398064314705,0.0017171401810802372
BC_77,BC_163,0.9575398064314705,0.0015610365282547611
BC_94,BC_163,0.9575398064314705,0.0035903840149859507
BC_166,BC_166,0.9777275447111229,0.9777275447111229
BC_90,BC_166,0.9777275447111229,0.0011302439997340603
BC_166,BC_167,0.9725950782997763,0.006089982600049714
BC_167,BC_167,0.9725950782997763,0.9725950782997763
BC_167,BC_168,0.9768917291840326,0.0015282022784106697
BC_168,BC_168,0.9768917291840326,0.9768917291840326
BC_07,BC_169,0.8736205593348451,0.0015117157974300832
BC_09,BC_169,0.8736205593348451,0.0013605442176870747
BC_166,BC_169,0.8736205593348451,0.0016628873771730914
BC_168,BC_169,0.8736205593348451,0.003325774754346183
BC_169,BC_169,0.8736205593348451,0.8736205593348451
BC_172,BC_169,0.8736205593348451,0.0010582010582010583
BC_193,BC_169,0.8736205593348451,0.0031746031746031746
BC_196,BC_169,0.8736205593348451,0.0012093726379440665
BC_198,BC_169,0.8736205593348451,0.0012093726379440665
BC_202,BC_169,0.8736205593348451,0.001965230536659108
BC_225,BC_169,0.8736205593348451,0.0027210884353741495
BC_228,BC_169,0.8736205593348451,0.0030234315948601664
BC_23,BC_169,0.8736205593348451,0.0018140589569160999
BC_232,BC_169,0.8736205593348451,0.0021164021164021165
BC_233,BC_169,0.8736205593348451,0.0010582010582010583
BC_24,BC_169,0.8736205593348451,0.0013605442176870747
BC_27,BC_169,0.8736205593348451,0.0012093726379440665
BC_28,BC_169,0.8736205593348451,0.0010582010582010583
BC_30,BC_169,0.8736205593348451,0.0012093726379440665
BC_32,BC_169,0.8736205593348451,0.0010582010582010583
BC_39,BC_169,0.8736205593348451,0.0015117157974300832
BC_41,BC_169,0.8736205593348451,0.0013605442176870747
BC_45,BC_169,0.8736205593348451,0.0016628873771730914
BC_46,BC_169,0.8736205593348451,0.0012093726379440665
BC_47,BC_169,0.8736205593348451,0.0012093726379440665
BC_52,BC_169,0.8736205593348451,0.005744520030234316
BC_54,BC_169,0.8736205593348451,0.004837490551776266
BC_57,BC_169,0.8736205593348451,0.005593348450491308
BC_58,BC_169,0.8736205593348451,0.003779289493575208
BC_59,BC_169,0.8736205593348451,0.0025699168556311412
BC_62,BC_169,0.8736205593348451,0.0013605442176870747
BC_75,BC_169,0.8736205593348451,0.0010582010582010583
BC_76,BC_169,0.8736205593348451,0.0025699168556311412
BC_83,BC_169,0.8736205593348451,0.0025699168556311412
BC_90,BC_169,0.8736205593348451,0.008616780045351474
BC_91,BC_169,0.8736205593348451,0.0010582010582010583
BC_93,BC_169,0.8736205593348451,0.0018140589569160999
BC_95,BC_169,0.8736205593348451,0.005593348450491308
BC_97,BC_169,0.8736205593348451,0.008314436885865457
BC_169,BC_170,0.9753521126760564,0.0020539906103286387
BC_170,BC_170,0.9753521126760564,0.9753521126760564
BC_170,BC_172,0.9738123633472471,0.0010435301132975551
BC_171,BC_172,0.9738123633472471,0.0043231961836613
BC_172,BC_172,0.9738123633472471,0.9738123633472471
BC_177,BC_178,0.9752269735731884,0.0015525329913260656
BC_178,BC_178,0.9752269735731884,0.9752269735731884
BC_64,BC_178,0.9752269735731884,0.0010462722332849573
BC_94,BC_178,0.9752269735731884,0.001147524384893179
BC_178,BC_179,0.9775922867473106,0.0016962014015980003
BC_179,BC_179,0.9775922867473106,0.9775922867473106
BC_64,BC_179,0.9775922867473106,0.0010266482167566844
BC_179,BC_180,0.9757159670459004,0.0030992546096508433
BC_180,BC_180,0.9757159670459004,0.9757159670459004
BC_64,BC_180,0.9757159670459004,0.0010592389172224403
BC_192,BC_193,0.9727408720704748,0.0016621419469222672
BC_193,BC_193,0.9727408720704748,0.9727408720704748
BC_194,BC_194,0.9772024729520865,0.9772024729520865
BC_64,BC_194,0.9772024729520865,0.0010186876492904314
BC_194,BC_195,0.9712349934624985,0.0035659099013431593
BC_195,BC_195,0.9712349934624985,0.9712349934624985
BC_203,BC_195,0.9712349934624985,0.0010697729704029478
BC_64,BC_195,0.9712349934624985,0.001723523118982527
BC_66,BC_195,0.9712349934624985,0.001010341138713895
BC_94,BC_195,0.9712349934624985,0.0011292048020920004
BC_98,BC_195,0.9712349934624985,0.0010697729704029478
